Descrição;Placa do Veículo;Última Quilometragem;Quantidade de Baias;Tamanho da baia;Perfil do veículo;Tipo do veículo;Transportadora;Baias Personalizadas
0764;OLB7136;5555;26;28;Freteiro;;Ambev;Não
0764;OLO0B57;0;28;42;Frota Fixa;;Ambev;Não
EMPURRADA;OLY6028;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
;OOO6308;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;OPE8C95;0;28;42;Frota Fixa;;Ambev;Não
0764;OVF3092;0;28;42;Frota Fixa;;Ambev;Não
0764;OVF3616;555555;26;42;Freteiro;;Ambev;Não
0764;OVF3617;5555;26;42;Freteiro;;Ambev;Não
0764;OVF3G16;0;28;42;Frota Fixa;;Ambev;Não
0764;OVJ1972;0;26;42;Freteiro;;Ambev;Não
CARRETA;OVJ1973;88888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
Carroceria;OVK2320;0;14;42;Freteiro;;FSR & Souza Transportes - ME;Não
CARRETA;OVL7130;1859;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
PUXADA;OVL7132;50000;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;OYD9118;5555;26;42;Freteiro;;Ambev;Não
carreta;oyh8907;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
VW64;OYH8913;555555555;26;42;Freteiro;;Ambev;Não
0764;OYJ6014;0;26;42;Freteiro;;Ambev;Não
PUXADA SPOT;OYO9118;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;OZI3741;50000;26;28;Freteiro;;Ambev;Não
0764;OZI9013;500000;28;28;Freteiro;;Ambev;Não
0764;OZI9739;0;26;42;Freteiro;;Ambev;Não
CSC INVOICE;PDV2022;0;8;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
Carreta;PFO9238;0;26;42;Recarga;;Ambev;Não
0764;PFO9922;0;26;42;Recarga;;Ambev;Não
0764;PKE8471;0;28;42;Frota Fixa;;Ambev;Não
empurrada;pkg1735;0;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
;PLACATESTE;0;20;42;Frota Fixa;;Fabio Alves da Silveira;Não
empurrada;plw7c28;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
PICKUP;PNX7583;0;4;42;Freteiro;;Ambev;Não
0764;POP2424;0;28;42;Frota Fixa;;Ambev;Não
Carreta;PPA5911;0;26;42;Freteiro;;Ambev;Não
PUXADA;PPA5919;0;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;PPC6926;555;26;42;Freteiro;;Ambev;Não
"carreta ";pph6898;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;PPM5765;156454;28;42;Freteiro;;Fabio Alves da Silveira;Não
PPO5428;PPO5428;1;10;42;Frota Fixa;;Ambev;Não
0764;PPQ4D91;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;PPU8221;1;10;42;Frota Fixa;;Ambev;Não
0764;PPV6501;63259;10;42;Frota Fixa;;Ambev;Não
0764;PPV6512;191;10;42;Frota Fixa;;Ambev;Não
0764;PPV8051;1;10;42;Frota Fixa;;Ambev;Não
0764;PQA7747;0;28;42;Frota Fixa;;Ambev;Não
0764;PRQ9E43;0;26;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
SAVEIRO;PUU3861;0;4;42;Freteiro;;Ambev;Não
PICKUP;PUV1984;0;4;42;Freteiro;;Ambev;Não
0764;PUW1134;0;4;42;Freteiro;;Ambev;Não
0764;PUX0001;0;10;42;Frota Fixa;;Ambev;Não
0764;PUX0002;0;28;42;Frota Fixa;;Ambev;Não
0764;PUX0003;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;PUX0004;0;42;42;Frota Fixa;;Ambev;Não
0764;PUX0014;0;28;42;Frota Fixa;;Ambev;Não
0764;PUX0015;0;28;42;Frota Fixa;;Ambev;Não
0764;PUX0016;0;28;42;Frota Fixa;;Ambev;Não
0764;PUX0017;0;28;42;Frota Fixa;;Ambev;Não
0764;PUX0018;0;28;42;Frota Fixa;;Ambev;Não
0764;PUX0019;0;28;42;Frota Fixa;;Ambev;Não
0764;PUX0020;0;28;42;Frota Fixa;;Ambev;Não
volvo;PVB7436;0;4;42;Freteiro;;Ambev;Não
pickup;PVE6829;0;10;42;Freteiro;;Ambev;Não
0764;PVF2131;0;4;42;Freteiro;;Ambev;Não
SAVEIRO;PVJ3861;0;4;42;Freteiro;;Ambev;Não
0764;PVJ9623;0;10;42;Freteiro;;Ambev;Não
SAVEIRO;PVJ9693;0;4;42;Freteiro;;Ambev;Não
Saverio;PWC9071;0;4;42;Freteiro;;Ambev;Não
Furgão;PWD7275;0;4;42;Freteiro;;Ambev;Não
Furgão;PWD7276;0;4;42;Freteiro;;Ambev;Não
Furgão;PWD7277;0;4;42;Freteiro;;Ambev;Não
furgão;PWD7278;0;4;42;Freteiro;;Ambev;Não
FURGAO;PWQ9085;0;4;42;Freteiro;;Ambev;Não
FURGAO;PWQ9086;0;4;42;Freteiro;;Ambev;Não
0764;PWT0649;0;26;42;Freteiro;;Ambev;Não
0764;PWT0652;0;26;42;Freteiro;;Ambev;Não
0764;PWT0657;0;26;42;Freteiro;;Ambev;Não
0764;PWT0664;0;26;42;Freteiro;;Ambev;Não
0764;PWT0668;0;26;42;Freteiro;;Ambev;Não
0764;PWT5586;0;10;42;Freteiro;;Ambev;Não
PICKUP;PWX2402;0;4;42;Freteiro;;Ambev;Não
Furgão;PXR5593;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
CARREATA;PYX0238;0;28;42;Frota Fixa;;Ambev;Não
0764;PYX7058;0;28;42;Frota Fixa;;Ambev;Não
0764;PZD1564;0;4;42;Freteiro;;Ambev;Não
CARGA CAMIN;PZJ1F41;6446;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
VUC4;QHC8679;0;6;42;Frota Fixa;;Ambev;Não
VUC4;QHC8779;0;6;42;Freteiro;;Ambev;Não
VUC4;QHE1699;0;6;42;Freteiro;;Ambev;Não
0764;QHE4149;0;12;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;QHI7329;0;26;42;Freteiro;;Ambev;Não
0764;QHI7609;1;28;28;Frota Fixa;;Ambev;Não
0764;QHI7629;0;28;42;Frota Fixa;;Ambev;Não
0764;QHJ2368;5555;28;28;Frota Fixa;;Ambev;Não
0764;QHJ2398;555555;28;28;Frota Fixa;;Ambev;Não
0764;QHJ2675;0;28;42;Frota Fixa;;Ambev;Não
0764;QHJ4729;0;26;42;Freteiro;;Ambev;Não
0764;QHM9780;5555;28;28;Frota Fixa;;Ambev;Não
0764;QHM9850;0;28;42;Freteiro;;Ambev;Não
EMPURRADA;QHN7549;520000;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;QHP6368;0;10;42;Frota Fixa;;Ambev;Não
0764;QHP6388;0;26;42;Freteiro;;Ambev;Não
VUC4;QHP9048;5;6;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
VUC4;QHP9058;850;6;42;Freteiro;;Ambev;Não
VUC4;QHP9078;887;6;42;Freteiro;;Ambev;Não
VUC4;QHP9098;691;6;42;Freteiro;;Ambev;Não
CARRETA;QHS2398;0;28;42;Freteiro;;Ambev;Não
0764;QHU8230;555;28;42;Frota Fixa;;Ambev;Não
0764;QHU8320;5555;28;42;Freteiro;;Ambev;Não
CARRETA;QHW8360;1;28;28;Freteiro;;Fabio Alves da Silveira;Não
carreta;QHW8910;555555;28;28;Frota Fixa;;Ambev;Não
0764;QHW8920;0;26;28;Freteiro;;Ambev;Não
0764;QII2E29;0;10;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
TRUCK;QIT7529;0;10;42;Frota Fixa;;Ambev;Não
0764;QIZ6G20;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QIZ6G40;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QIZ6J20;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
CARRETA;QJD7554;555555;28;42;Frota Fixa;;Ambev;Não
carreta;QJD7574;0;28;42;Frota Fixa;;Ambev;Não
0764;QJD7F54;0;28;42;Frota Fixa;;Ambev;Não
0764;QJD7F74;23;28;28;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
EMPURRADA;QJN9396;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;QJT3136;0;28;42;Frota Fixa;;Ambev;Não
0764;QJT3836;0;28;42;Frota Fixa;;Ambev;Não
0764;QJT3I36;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QJZ1A56;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QJZ1C36;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QJZ3826;0;28;42;Frota Fixa;;Ambev;Não
0764;QOK8G66;0;4;42;Frota Fixa;;Ambev;Não
0764;QPX2070;3434;2;42;Frota Fixa;;Ambev;Não
CARRETA;QRC2432;0;28;42;Frota Fixa;;Ambev;Não
0764;QTK6D46;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;QTK7316;0;28;42;Frota Fixa;;Ambev;Não
0764;QTK7326;0;28;42;Frota Fixa;;Ambev;Não
0764;QTK7346;0;28;42;Frota Fixa;;Ambev;Não
0764;QTK7D16;0;28;42;Frota Fixa;;Ambev;Não
0764;QTK7D26;4949;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;QTK7D46;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;QTM5F86;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QTM5G06;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QTY5H86;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;QWS3891;0;26;42;Frota Fixa;;Ambev;Não
CARRETA;QWS3906;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;QWS3I99;0;28;42;Frota Fixa;;Ambev;Não
0764;QXA0A14;0;4;42;Frota Fixa;;Ambev;Não
0764;QXO0390;0;4;42;Frota Fixa;;Ambev;Não
0764;QXU8I01;0;4;42;Freteiro;;Ambev;Não
0764;QYN3I05;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QYN3I85;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QYN4A05;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;QYN4A45;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;RAE7180;0;28;42;Frota Fixa;;Ambev;Não
0764;RAE7B80;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
Teste;RAF2424;999;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;RAG2H05;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RAH0G01;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;RAH2105;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2643;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2645;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2675;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RAH2685;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
carreta;RAH2705;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2755;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;RAH2795;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2805;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2A55;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RAH2G45;0;28;28;Frota Fixa;;Ambev;Não
0764;RAH2G75;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;RAH2G78;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2G85;0;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RAH2H05;5555;28;28;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RAH2H45;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2H55;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RAH2H95;0;28;42;Frota Fixa;;Ambev;Não
0764;RAH2I05;0;28;42;Frota Fixa;;Ambev;Não
0764;RAI0190;0;28;42;Frota Fixa;;Ambev;Não
0764;RAN2H55;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RAY7B80;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
NAO UTILIZA;RBS2023;0;8;42;Frota Fixa;;TRANSPORTADORA REAL 94 LTDA - SBC;Não
0764;RDV1F18;0;28;42;Frota Fixa;;Ambev;Não
0764;RDZ9I76;0;10;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CSC INVOICE;REA2022;0;8;42;Frota Fixa;;TRANSPORTADORA REAL 94 LTDA;Não
0764;REC0005;589;10;42;Freteiro;;Ambev;Não
0764;REC0013;0;10;42;Freteiro;;Ambev;Não
0764;REC0018;204715;14;42;Freteiro;;Ambev;Não
0764;REC0019;233645;10;42;Freteiro;;Ambev;Não
CAminhão;REC0020;0;12;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;REC0051;134272;26;42;Freteiro;;Ambev;Não
rec4;REC8888;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;REN2424;0;28;42;Frota Fixa;;Ambev;Não
RET0001;RET0001;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
RET0002;RET0002;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
RET0003;RET0003;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
RET0004;RET0004;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
NAO UTILIZA;REV2022;5;8;42;Frota Fixa;;TRANSPORTADORA REAL 94 LTDA;Não
0764;RFG0G61;0;4;42;Frota Fixa;;Ambev;Não
0764;RFG7G42;0;28;42;Frota Fixa;;Ambev;Não
0764;RFY5F08;494;8;42;Frota Fixa;;Ambev;Não
0764;RFY5F38;1;8;42;Frota Fixa;;Ambev;Não
0764;RFY5F53;1555;8;42;Frota Fixa;;Ambev;Não
0764;RGB9G83;0;8;42;Frota Fixa;;Ambev;Não
0764;RHI7C17;0;28;42;Frota Fixa;;Ambev;Não
0764;RJP2173;0;14;42;Frota Fixa;;Ambev;Não
0764;RJP2I73;0;14;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
ESPECIAL;RKH5E07;0;4;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;RKW9B17;0;10;42;Frota Fixa;;Ambev;Não
0764;RLJ4H97;0;10;42;Frota Fixa;;Ambev;Não
0764;RLJ6H07;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RLJ8B47;0;10;42;Frota Fixa;;Ambev;Não
0764;RLJ8C67;0;10;42;Frota Fixa;;Ambev;Não
0764;RLJ8D57;0;10;42;Frota Fixa;;Ambev;Não
0764;RLK0E67;0;10;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RLT4H79;0;10;42;Frota Fixa;;Ambev;Não
FURGÃO;RMY2D98;655;2;35;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;RMY5D33;0;28;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;RNB2D97;555;4;42;Frota Fixa;;Ambev;Não
0764;RNB2D99;55;2;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;RNB2E00;2;2;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;RPT8G21;0;28;42;Frota Fixa;;Ambev;Não
CSC INVOICE;RSB2024;0;8;42;Frota Fixa;;TRANSPORTADORA REAL 94 LTDA - SBC;Não
0764;RTD8B24;0;4;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;RTE0H25;0;6;42;Frota Fixa;;Ambev;Não
0764;RTE6D79;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
VUC4;RTI5A92;76707044;6;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
CSC INVOICE;RTL2023;0;8;42;Frota Fixa;;TRANSPORTADORA REAL 94 LTDA - EPP;Não
0764;RTO4472;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
Utllitário;RUD5A28;655;2;42;Frota Fixa;;Ambev;Não
0764;RUJ0E80;0;2;42;Frota Fixa;;Ambev;Não
CAMINHONETE;RUP5F96;321;2;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
CAMINHONETE;RUQ8A04;741528;2;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;RUY9380;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RUY9J83;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RVC8B10;0;2;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;RZG4F47;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;SCR3427;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
PARTICULAR;SDW4A77;0;4;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;SFL7I67;0;28;42;Frota Fixa;;Ambev;Não
;SGT3644;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
;SSS1223;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;SSS3E79;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;STE7D57;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;SUV1C00;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;SUV1C02;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;SVD0F25;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;SVV9I72;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
TES0101;TES0101;1;12;42;Frota Fixa;;Fabio Alves da Silveira;Não
TESTE001;TESTE001;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;TRE1212;0;28;42;Frota Fixa;;Ambev;Não
0764;TRU0001;0;10;42;Freteiro;;Ambev;Não
0764;TRU0002;0;10;42;Freteiro;;Ambev;Não
0764;TRU0003;0;10;42;Freteiro;;Ambev;Não
0764;TRU0004;0;10;42;Freteiro;;Ambev;Não
0764;TRU0005;0;10;42;Freteiro;;Ambev;Não
TST0001;TST0001;1;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
CSC INVOICE;UXI2022;0;8;42;Frota Fixa;;UX INDUSTRIA DE MOBILIARIO E;Não
;UZZ5454;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
k2500;VAN0000;555;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
CARRETA;VAN1010;0;42;42;Freteiro;;Ambev;Não
CARRETA;VAN3333;0;26;42;Freteiro;;Ambev;Não
;VAN9999;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
VES0006 - Teste;VES0006;0;12;42;Frota Fixa;;Fabio Alves da Silveira;Não
Carreta;vgz8526;555555;28;28;Freteiro;;Fabio Alves da Silveira;Não
CSC INVOICE;VIE2023;0;8;42;Frota Fixa;;VIENA LOG TRANSPORTES AEREOS E TERRESTRE;Não
MAPA;VIR0001;145453;12;42;Freteiro;;Ambev;Não
MAPA;VIR0002;225284;12;42;Freteiro;;Ambev;Não
MAPA;VIR0003;46464;12;42;Freteiro;;Ambev;Não
MAPA;VIR0004;0;12;42;Freteiro;;Ambev;Não
0764;VOZ1245;0;28;42;Frota Fixa;;Ambev;Não
carreta;VVV1010;0;22;42;Freteiro;;Ambev;Não
0764;WCL0001;5;2;42;Frota Fixa;;WARECLOUDS LOGISTICA LTDA;Não
0764;WCL0002;5;2;42;Frota Fixa;;WARECLOUDS LOGISTICA LTDA;Não
0764;WCL0003;5887;2;42;Frota Fixa;;WARECLOUDS LOGISTICA LTDA;Não
0764;WCL0004;555;2;42;Frota Fixa;;WARECLOUDS LOGISTICA LTDA;Não
0764;WCZ4D98;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
;WWJ9335;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;WZP8J65;0;28;42;Frota Fixa;;Ambev;Não
caminhão;XXX1010;0;42;42;Freteiro;;Ambev;Não
xxx2121;xxx2121;0;23;42;Frota Fixa;;Ambev;Não
CARRETA;ZDT5428;0;26;42;Freteiro;;Ambev;Não
0764;ZED0001;0;4;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZGN9998;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
CARRETA;ZTD5428;0;26;42;Freteiro;;Ambev;Não
0764;ZUM1000;6494;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM1001;6494;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM1002;5;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM1003;54858;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM1029;0;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM1044;55556;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM1045;123;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM1049;5;2;42;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;FSR4567;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GFQ9E01;0;4;42;Frota Fixa;;Ambev;Não
0764;EQI2F12;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;DKH9H87;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;EPK1G97;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;GKG3G36;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;DCP6041;0;28;42;Frota Fixa;;Ambev;Não
0764;EST4G51;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;RUT9J77;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FQO8B27;0;22;14;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FTR2E55;0;14;14;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FEI1I63;0;28;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FEE1E63;0;28;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GIX6R58;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;DAK6H49;0;28;14;Frota Fixa;;Ambev;Não
0764;QTK5B16;0;28;14;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;ETO4475;0;28;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;BYQ8E50;0;28;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;ZUM0004;0;2;14;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM0005;0;2;14;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;ZUM0006;0;2;14;Frota Fixa;;ZUMPY MOBILIDADE URBANA SUSTENTAVEL LTDA;Não
0764;JNB0000;0;28;14;Frota Fixa;;Ambev;Não
0764;APM0506;0;28;14;Frota Fixa;;Ambev;Não
0764;GFS8A72;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYF7C46;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;DZI3J47;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;JVP1G52;0;28;14;Frota Fixa;;Ambev;Não
0764;BSU2284;0;28;14;Frota Fixa;;Ambev;Não
0764;FSU9A34;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FYN8I14;0;28;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GKI6H17;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;EPE4472;0;28;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;BPO1F33;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FAH0D82;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FUR5I62;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWA1G37;0;14;14;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;FMX0E31;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FMX0E21;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJY3A78;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;CKF6I47;0;28;14;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
0764;GIR1G02;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;AKR4I92;0;14;14;Frota Fixa;;Ambev;Não
0764;GIR1602;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GRI1G02;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FXZ0I92;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;CDL7033;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GGT5B86;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;RZG4J17;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;CQP6I13;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GFW1A86;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;FZN4H53;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FOY2B37;0;28;14;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;CPI4F14;0;10;14;Frota Fixa;;Ambev;Não
0764;EZZ9E57;0;10;14;Frota Fixa;;Ambev;Não
0764;FIL8B71;0;28;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;TAJ7G39;0;28;14;Frota Fixa;;Ambev;Não
0764;FWK4H11;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FWK7A42;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;DMN7C55;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;FDY3G24;0;42;14;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
