Id;WarehouseId;WarehouseUnbCode;WarehouseName;MapType;Type;Value;GenericValue;;;;;;
455;476;495;CDL-Itaperuna;2;1;0;False;;;;;;
456;476;495;CDL-Itaperuna;3;1;0;False;;;;;;
457;418;538;CDD-Jacarepaguá;0;0;0;true;;;;;;
458;418;538;CDD-Jacarepaguá;1;0;0;false;;;;;;
459;418;538;CDD-Jacarepaguá;2;0;0;False;;;;;;
460;418;538;CDD-Jacarepaguá;3;0;0;False;;;;;;
461;418;538;CDD-Jacarepaguá;0;1;0;true;;;;;;
462;418;538;CDD-Jacarepaguá;1;1;0;false;;;;;;
463;418;538;CDD-Jacarepaguá;2;1;0;False;;;;;;
464;418;538;CDD-Jacarepaguá;3;1;0;False;;;;;;
465;471;539;CDD-Campos;0;0;0;true;;;;;;
466;471;539;CDD-Campos;1;0;0;true;;;;;;
467;471;539;CDD-Campos;2;0;0;true;;;;;;
468;471;539;CDD-Campos;3;0;0;false;;;;;;
469;471;539;CDD-Campos;0;1;0;true;;;;;;
470;471;539;CDD-Campos;1;1;0;false;;;;;;
471;471;539;CDD-Campos;2;1;0;false;;;;;;
472;471;539;CDD-Campos;3;1;0;false;;;;;;
473;348;575;CDD-São Cristóvão;0;0;0;true;;;;;;
474;348;575;CDD-São Cristóvão;1;0;0;true;;;;;;
475;348;575;CDD-São Cristóvão;2;0;0;true;;;;;;
476;348;575;CDD-São Cristóvão;3;0;0;False;;;;;;
477;348;575;CDD-São Cristóvão;0;1;0;true;;;;;;
478;348;575;CDD-São Cristóvão;1;1;0;False;;;;;;
479;348;575;CDD-São Cristóvão;2;1;0;False;;;;;;
480;348;575;CDD-São Cristóvão;3;1;0;False;;;;;;
481;428;724;CDD-Niteroi;0;0;0;true;;;;;;
482;428;724;CDD-Niteroi;1;0;0;true;;;;;;
483;428;724;CDD-Niteroi;2;0;0;true;;;;;;
484;428;724;CDD-Niteroi;3;0;0;False;;;;;;
485;428;724;CDD-Niteroi;0;1;0;true;;;;;;
486;428;724;CDD-Niteroi;1;1;0;False;;;;;;
487;428;724;CDD-Niteroi;2;1;0;False;;;;;;
488;428;724;CDD-Niteroi;3;1;0;False;;;;;;
489;439;85;CDD-Nova Friburgo;0;0;0;true;;;;;;
490;439;85;CDD-Nova Friburgo;1;0;0;true;;;;;;
491;439;85;CDD-Nova Friburgo;2;0;0;true;;;;;;
492;439;85;CDD-Nova Friburgo;3;0;0;False;;;;;;
493;439;85;CDD-Nova Friburgo;0;1;0;true;;;;;;
494;439;85;CDD-Nova Friburgo;1;1;0;False;;;;;;
495;439;85;CDD-Nova Friburgo;2;1;0;False;;;;;;
496;439;85;CDD-Nova Friburgo;3;1;0;False;;;;;;
497;472;86;CDD-Petrópolis;0;0;0;true;;;;;;
498;472;86;CDD-Petrópolis;1;0;0;true;;;;;;
499;472;86;CDD-Petrópolis;2;0;0;true;;;;;;
500;472;86;CDD-Petrópolis;3;0;0;False;;;;;;
501;472;86;CDD-Petrópolis;0;1;0;true;;;;;;
502;472;86;CDD-Petrópolis;1;1;0;False;;;;;;
503;472;86;CDD-Petrópolis;2;1;0;False;;;;;;
504;472;86;CDD-Petrópolis;3;1;0;False;;;;;;
505;412;958;CDD-Pavuna;0;0;0;true;;;;;;
506;412;958;CDD-Pavuna;1;0;0;true;;;;;;
507;412;958;CDD-Pavuna;2;0;0;true;;;;;;
508;412;958;CDD-Pavuna;3;0;0;False;;;;;;
509;412;958;CDD-Pavuna;0;1;0;true;;;;;;
510;412;958;CDD-Pavuna;1;1;0;False;;;;;;
511;412;958;CDD-Pavuna;2;1;0;False;;;;;;
512;412;958;CDD-Pavuna;3;1;0;False;;;;;;
513;437;81;CDD-Volta Redonda;0;0;0;true;;;;;;
514;437;81;CDD-Volta Redonda;1;0;0;true;;;;;;
515;437;81;CDD-Volta Redonda;2;0;0;true;;;;;;
516;437;81;CDD-Volta Redonda;3;0;0;False;;;;;;
517;437;81;CDD-Volta Redonda;0;1;0;true;;;;;;
518;437;81;CDD-Volta Redonda;1;1;0;False;;;;;;
519;437;81;CDD-Volta Redonda;2;1;0;False;;;;;;
520;437;81;CDD-Volta Redonda;3;1;0;False;;;;;;
521;434;811;CDD-Araçatuba;0;0;0;true;;;;;;
522;434;811;CDD-Araçatuba;1;0;0;false;;;;;;
523;434;811;CDD-Araçatuba;2;0;0;true;;;;;;
524;434;811;CDD-Araçatuba;3;0;0;False;;;;;;
525;434;811;CDD-Araçatuba;0;1;0;true;;;;;;
526;434;811;CDD-Araçatuba;1;1;0;False;;;;;;
527;434;811;CDD-Araçatuba;2;1;0;False;;;;;;
528;434;811;CDD-Araçatuba;3;1;0;False;;;;;;
529;404;763;CDD-Araraquara ;0;0;0;true;;;;;;
530;404;763;CDD-Araraquara ;1;0;0;true;;;;;;
531;404;763;CDD-Araraquara ;2;0;0;true;;;;;;
532;404;763;CDD-Araraquara ;3;0;0;False;;;;;;
533;404;763;CDD-Araraquara ;0;1;0;true;;;;;;
534;404;763;CDD-Araraquara ;1;1;0;False;;;;;;
535;404;763;CDD-Araraquara ;2;1;0;False;;;;;;
536;404;763;CDD-Araraquara ;3;1;0;False;;;;;;
537;456;977;CDD-Jau;0;0;0;true;;;;;;
538;456;977;CDD-Jau;1;0;0;false;;;;;;
539;456;977;CDD-Jau;2;0;0;false;;;;;;
540;456;977;CDD-Jau;3;0;0;False;;;;;;
541;456;977;CDD-Jau;0;1;0;true;;;;;;
542;456;977;CDD-Jau;1;1;0;False;;;;;;
543;456;977;CDD-Jau;2;1;0;False;;;;;;
544;456;977;CDD-Jau;3;1;0;False;;;;;;
545;480;301;CDD-Maua;0;0;0;true;;;;;;
546;480;301;CDD-Maua;1;0;0;false;;;;;;
547;480;301;CDD-Maua;2;0;0;false;;;;;;
548;480;301;CDD-Maua;3;0;0;False;;;;;;
549;480;301;CDD-Maua;0;1;0;true;;;;;;
550;480;301;CDD-Maua;1;1;0;False;;;;;;
551;480;301;CDD-Maua;2;1;0;False;;;;;;
552;480;301;CDD-Maua;3;1;0;False;;;;;;
553;426;944;CDD-Mogi Mirim;0;0;0;true;;;;;;
554;426;944;CDD-Mogi Mirim;1;0;0;false;;;;;;
555;426;944;CDD-Mogi Mirim;2;0;0;false;;;;;;
556;426;944;CDD-Mogi Mirim;3;0;0;False;;;;;;
557;426;944;CDD-Mogi Mirim;0;1;0;true;;;;;;
558;426;944;CDD-Mogi Mirim;1;1;0;False;;;;;;
559;426;944;CDD-Mogi Mirim;2;1;0;False;;;;;;
560;426;944;CDD-Mogi Mirim;3;1;0;False;;;;;;
561;400;230;CDD-Campinas;0;0;0;true;;;;;;
562;400;230;CDD-Campinas;1;0;0;false;;;;;;
563;400;230;CDD-Campinas;2;0;0;false;;;;;;
564;400;230;CDD-Campinas;3;0;0;False;;;;;;
565;400;230;CDD-Campinas;0;1;0;true;;;;;;
566;400;230;CDD-Campinas;1;1;0;False;;;;;;
567;400;230;CDD-Campinas;2;1;0;False;;;;;;
568;400;230;CDD-Campinas;3;1;0;False;;;;;;
569;397;216;CDD-Diadema;0;0;0;true;;;;;;
570;397;216;CDD-Diadema;1;0;0;false;;;;;;
571;397;216;CDD-Diadema;2;0;0;false;;;;;;
572;397;216;CDD-Diadema;3;0;0;False;;;;;;
573;397;216;CDD-Diadema;0;1;0;true;;;;;;
574;397;216;CDD-Diadema;1;1;0;False;;;;;;
575;397;216;CDD-Diadema;2;1;0;False;;;;;;
576;397;216;CDD-Diadema;3;1;0;False;;;;;;
577;327;231;CDL-Salto;0;0;0;true;;;;;;
578;327;231;CDL-Salto;1;0;0;false;;;;;;
579;327;231;CDL-Salto;2;0;0;false;;;;;;
580;327;231;CDL-Salto;3;0;0;False;;;;;;
581;327;231;CDL-Salto;0;1;0;true;;;;;;
582;327;231;CDL-Salto;1;1;0;False;;;;;;
583;327;231;CDL-Salto;2;1;0;false;;;;;;
584;327;231;CDL-Salto;3;1;0;False;;;;;;
585;473;771;CDD-Norte SP;0;0;0;true;;;;;;
586;473;771;CDD-Norte SP;1;0;0;false;;;;;;
587;473;771;CDD-Norte SP;2;0;0;false;;;;;;
588;473;771;CDD-Norte SP;3;0;0;False;;;;;;
589;473;771;CDD-Norte SP;0;1;0;true;;;;;;
590;473;771;CDD-Norte SP;1;1;0;False;;;;;;
591;473;771;CDD-Norte SP;2;1;0;False;;;;;;
592;473;771;CDD-Norte SP;3;1;0;False;;;;;;
593;411;543;CDD-Presidente Prudente;0;0;0;true;;;;;;
594;411;543;CDD-Presidente Prudente;1;0;0;true;;;;;;
595;411;543;CDD-Presidente Prudente;2;0;0;true;;;;;;
596;411;543;CDD-Presidente Prudente;3;0;0;False;;;;;;
597;411;543;CDD-Presidente Prudente;0;1;0;true;;;;;;
598;411;543;CDD-Presidente Prudente;1;1;0;False;;;;;;
599;411;543;CDD-Presidente Prudente;2;1;0;False;;;;;;
600;411;543;CDD-Presidente Prudente;3;1;0;False;;;;;;
601;135;297;CDD-Suzano;0;0;0;true;;;;;;
602;135;297;CDD-Suzano;1;0;0;true;;;;;;
603;135;297;CDD-Suzano;2;0;0;true;;;;;;
604;135;297;CDD-Suzano;3;0;0;False;;;;;;
605;135;297;CDD-Suzano;0;1;0;true;;;;;;
606;135;297;CDD-Suzano;1;1;0;False;;;;;;
607;135;297;CDD-Suzano;2;1;0;False;;;;;;
608;135;297;CDD-Suzano;3;1;0;False;;;;;;
609;484;968;CDL-Taubate;0;0;0;true;;;;;;
610;484;968;CDL-Taubate;1;0;0;false;;;;;;
611;484;968;CDL-Taubate;2;0;0;false;;;;;;
612;484;968;CDL-Taubate;3;0;0;False;;;;;;
613;484;968;CDL-Taubate;0;1;0;true;;;;;;
614;484;968;CDL-Taubate;1;1;0;False;;;;;;
615;484;968;CDL-Taubate;2;1;0;False;;;;;;
616;484;968;CDL-Taubate;3;1;0;False;;;;;;
617;248;480;CDD Piracicaba;0;0;0;true;;;;;;
618;248;480;CDD Piracicaba;1;0;0;false;;;;;;
619;248;480;CDD Piracicaba;2;0;0;false;;;;;;
620;248;480;CDD Piracicaba;3;0;0;False;;;;;;
621;248;480;CDD Piracicaba;0;1;0;true;;;;;;
622;248;480;CDD Piracicaba;1;1;0;False;;;;;;
623;248;480;CDD Piracicaba;2;1;0;False;;;;;;
624;248;480;CDD Piracicaba;3;1;0;False;;;;;;
625;427;112;CDD-Londrina;0;0;0;true;;;;;;
626;427;112;CDD-Londrina;1;0;0;true;;;;;;
627;427;112;CDD-Londrina;2;0;0;true;;;;;;
628;427;112;CDD-Londrina;3;0;0;False;;;;;;
629;427;112;CDD-Londrina;0;1;0;true;;;;;;
630;427;112;CDD-Londrina;1;1;0;False;;;;;;
631;427;112;CDD-Londrina;2;1;0;False;;;;;;
632;427;112;CDD-Londrina;3;1;0;False;;;;;;
633;430;118;CDD-Pelotas;0;0;0;true;;;;;;
634;430;118;CDD-Pelotas;1;0;0;true;;;;;;
635;430;118;CDD-Pelotas;2;0;0;true;;;;;;
636;430;118;CDD-Pelotas;3;0;0;False;;;;;;
637;430;118;CDD-Pelotas;0;1;0;true;;;;;;
638;430;118;CDD-Pelotas;1;1;0;False;;;;;;
639;430;118;CDD-Pelotas;2;1;0;False;;;;;;
640;430;118;CDD-Pelotas;3;1;0;False;;;;;;
641;468;129;CDD-Caxias;0;0;0;true;;;;;;
642;468;129;CDD-Caxias;1;0;0;true;;;;;;
643;468;129;CDD-Caxias;2;0;0;true;;;;;;
644;468;129;CDD-Caxias;3;0;0;False;;;;;;
645;468;129;CDD-Caxias;0;1;0;true;;;;;;
646;468;129;CDD-Caxias;1;1;0;False;;;;;;
647;468;129;CDD-Caxias;2;1;0;False;;;;;;
648;468;129;CDD-Caxias;3;1;0;False;;;;;;
649;459;143;CDD-Beltrao;0;0;0;true;;;;;;
650;459;143;CDD-Beltrao;1;0;0;False;;;;;;
651;459;143;CDD-Beltrao;2;0;0;true;;;;;;
652;459;143;CDD-Beltrao;3;0;0;False;;;;;;
653;459;143;CDD-Beltrao;0;1;0;true;;;;;;
654;459;143;CDD-Beltrao;1;1;0;False;;;;;;
655;459;143;CDD-Beltrao;2;1;0;False;;;;;;
656;459;143;CDD-Beltrao;3;1;0;False;;;;;;
657;403;619;CDD-Curitiba;0;0;0;true;;;;;;
658;403;619;CDD-Curitiba;1;0;0;true;;;;;;
659;403;619;CDD-Curitiba;2;0;0;false;;;;;;
660;403;619;CDD-Curitiba;3;0;0;False;;;;;;
661;403;619;CDD-Curitiba;0;1;0;true;;;;;;
662;403;619;CDD-Curitiba;1;1;0;False;;;;;;
663;403;619;CDD-Curitiba;2;1;0;false;;;;;;
664;403;619;CDD-Curitiba;3;1;0;False;;;;;;
665;402;713;CDD-Porto Alegre;0;0;0;true;;;;;;
666;402;713;CDD-Porto Alegre;1;0;0;true;;;;;;
667;402;713;CDD-Porto Alegre;2;0;0;false;;;;;;
668;402;713;CDD-Porto Alegre;3;0;0;False;;;;;;
669;402;713;CDD-Porto Alegre;0;1;0;true;;;;;;
670;402;713;CDD-Porto Alegre;1;1;0;False;;;;;;
671;402;713;CDD-Porto Alegre;2;1;0;False;;;;;;
672;402;713;CDD-Porto Alegre;3;1;0;False;;;;;;
673;441;725;CDD-Paranaguá;0;0;0;true;;;;;;
674;441;725;CDD-Paranaguá;1;0;0;true;;;;;;
675;441;725;CDD-Paranaguá;2;0;0;true;;;;;;
676;441;725;CDD-Paranaguá;3;0;0;False;;;;;;
677;441;725;CDD-Paranaguá;0;1;0;true;;;;;;
678;441;725;CDD-Paranaguá;1;1;0;False;;;;;;
679;441;725;CDD-Paranaguá;2;1;0;False;;;;;;
680;441;725;CDD-Paranaguá;3;1;0;False;;;;;;
681;152;926;CDD-Camboriu;0;0;0;true;;;;;;
682;152;926;CDD-Camboriu;1;0;0;true;;;;;;
683;152;926;CDD-Camboriu;2;0;0;true;;;;;;
684;152;926;CDD-Camboriu;3;0;0;False;;;;;;
685;152;926;CDD-Camboriu;0;1;0;true;;;;;;
686;152;926;CDD-Camboriu;1;1;0;False;;;;;;
687;152;926;CDD-Camboriu;2;1;0;False;;;;;;
688;152;926;CDD-Camboriu;3;1;0;False;;;;;;
689;435;928;CDD-Blumenau;0;0;0;true;;;;;;
690;435;928;CDD-Blumenau;1;0;0;true;;;;;;
691;435;928;CDD-Blumenau;2;0;0;true;;;;;;
692;435;928;CDD-Blumenau;3;0;0;False;;;;;;
693;435;928;CDD-Blumenau;0;1;0;true;;;;;;
694;435;928;CDD-Blumenau;1;1;0;False;;;;;;
695;435;928;CDD-Blumenau;2;1;0;False;;;;;;
696;435;928;CDD-Blumenau;3;1;0;False;;;;;;
697;452;190;CDD-Santa Maria;0;0;0;true;;;;;;
698;452;190;CDD-Santa Maria;1;0;0;true;;;;;;
699;452;190;CDD-Santa Maria;2;0;0;true;;;;;;
700;452;190;CDD-Santa Maria;3;0;0;False;;;;;;
701;452;190;CDD-Santa Maria;0;1;0;true;;;;;;
702;452;190;CDD-Santa Maria;1;1;0;False;;;;;;
703;452;190;CDD-Santa Maria;2;1;0;False;;;;;;
704;452;190;CDD-Santa Maria;3;1;0;False;;;;;;
705;316;975;CDD-Ponta Grossa;0;0;0;false;;;;;;
706;316;975;CDD-Ponta Grossa;1;0;0;false;;;;;;
707;316;975;CDD-Ponta Grossa;2;0;0;false;;;;;;
708;316;975;CDD-Ponta Grossa;3;0;0;false;;;;;;
709;316;975;CDD-Ponta Grossa;0;1;0;false;;;;;;
710;316;975;CDD-Ponta Grossa;1;1;0;false;;;;;;
711;316;975;CDD-Ponta Grossa;2;1;0;false;;;;;;
712;316;975;CDD-Ponta Grossa;3;1;0;false;;;;;;
713;462;209;CDD-SJ-Pinhais;0;0;0;true;;;;;;
714;462;209;CDD-SJ-Pinhais;1;0;0;true;;;;;;
715;462;209;CDD-SJ-Pinhais;2;0;0;true;;;;;;
716;462;209;CDD-SJ-Pinhais;3;0;0;False;;;;;;
717;462;209;CDD-SJ-Pinhais;0;1;0;true;;;;;;
718;462;209;CDD-SJ-Pinhais;1;1;0;False;;;;;;
719;462;209;CDD-SJ-Pinhais;2;1;0;False;;;;;;
720;462;209;CDD-SJ-Pinhais;3;1;0;False;;;;;;
721;425;50;CDD-Florianópolis;0;0;0;true;;;;;;
722;425;50;CDD-Florianópolis;1;0;0;true;;;;;;
723;425;50;CDD-Florianópolis;2;0;0;true;;;;;;
724;425;50;CDD-Florianópolis;3;0;0;False;;;;;;
725;425;50;CDD-Florianópolis;0;1;0;true;;;;;;
726;425;50;CDD-Florianópolis;1;1;0;False;;;;;;
727;425;50;CDD-Florianópolis;2;1;0;False;;;;;;
728;425;50;CDD-Florianópolis;3;1;0;False;;;;;;
729;254;329;Foz do Iguaçu;0;0;0;true;;;;;;
730;254;329;Foz do Iguaçu;1;0;0;true;;;;;;
731;254;329;Foz do Iguaçu;2;0;0;true;;;;;;
732;254;329;Foz do Iguaçu;3;0;0;true;;;;;;
733;254;329;Foz do Iguaçu;0;1;0;true;;;;;;
734;254;329;Foz do Iguaçu;1;1;0;False;;;;;;
735;254;329;Foz do Iguaçu;2;1;0;False;;;;;;
736;254;329;Foz do Iguaçu;3;1;0;true;;;;;;
737;250;469;CDD Joinville;0;0;0;true;;;;;;
738;250;469;CDD Joinville;1;0;0;false;;;;;;
739;250;469;CDD Joinville;2;0;0;false;;;;;;
740;250;469;CDD Joinville;3;0;0;False;;;;;;
741;250;469;CDD Joinville;0;1;0;true;;;;;;
742;250;469;CDD Joinville;1;1;0;False;;;;;;
743;250;469;CDD Joinville;2;1;0;False;;;;;;
744;250;469;CDD Joinville;3;1;0;False;;;;;;
745;440;54;CDD-Sapucaia;0;0;0;false;;;;;;
746;440;54;CDD-Sapucaia;1;0;0;false;;;;;;
747;440;54;CDD-Sapucaia;2;0;0;false;;;;;;
748;440;54;CDD-Sapucaia;3;0;0;false;;;;;;
749;440;54;CDD-Sapucaia;0;1;0;false;;;;;;
750;440;54;CDD-Sapucaia;1;1;0;false;;;;;;
751;440;54;CDD-Sapucaia;2;1;0;false;;;;;;
752;440;54;CDD-Sapucaia;3;1;0;false;;;;;;
753;399;455;CDD-Cuiabá;0;0;0;true;;;;;;
754;399;455;CDD-Cuiabá;1;0;0;false;;;;;;
755;399;455;CDD-Cuiabá;2;0;0;false;;;;;;
756;399;455;CDD-Cuiabá;3;0;0;false;;;;;;
757;399;455;CDD-Cuiabá;0;1;0;true;;;;;;
758;399;455;CDD-Cuiabá;1;1;0;false;;;;;;
759;399;455;CDD-Cuiabá;2;1;0;false;;;;;;
760;399;455;CDD-Cuiabá;3;1;0;false;;;;;;
761;469;902;CDI Agudos;0;0;0;false;;;;;;
762;469;902;CDI Agudos;1;0;0;false;;;;;;
763;469;902;CDI Agudos;2;0;0;false;;;;;;
764;469;902;CDI Agudos;3;0;0;false;;;;;;
765;469;902;CDI Agudos;0;1;0;false;;;;;;
766;469;902;CDI Agudos;1;1;0;false;;;;;;
767;469;902;CDI Agudos;2;1;0;false;;;;;;
768;469;902;CDI Agudos;3;1;0;false;;;;;;
769;252;471;CDI Macacu;0;0;0;false;;;;;;
770;252;471;CDI Macacu;1;0;0;false;;;;;;
771;252;471;CDI Macacu;2;0;0;false;;;;;;
772;252;471;CDI Macacu;3;0;0;false;;;;;;
773;252;471;CDI Macacu;0;1;0;false;;;;;;
774;252;471;CDI Macacu;1;1;0;false;;;;;;
775;252;471;CDI Macacu;2;1;0;false;;;;;;
776;252;471;CDI Macacu;3;1;0;false;;;;;;
777;253;389;CDI-Piraí;0;0;0;false;;;;;;
778;253;389;CDI-Piraí;1;0;0;false;;;;;;
779;253;389;CDI-Piraí;2;0;0;false;;;;;;
780;253;389;CDI-Piraí;3;0;0;false;;;;;;
781;253;389;CDI-Piraí;0;1;0;false;;;;;;
782;253;389;CDI-Piraí;1;1;0;false;;;;;;
783;253;389;CDI-Piraí;2;1;0;false;;;;;;
784;253;389;CDI-Piraí;3;1;0;false;;;;;;
785;244;475;CDI LOUVEIRA;0;0;0;False;;;;;;
786;244;475;CDI LOUVEIRA;1;0;0;False;;;;;;
787;244;475;CDI LOUVEIRA;2;0;0;False;;;;;;
788;244;475;CDI LOUVEIRA;3;0;0;False;;;;;;
789;244;475;CDI LOUVEIRA;0;1;0;False;;;;;;
790;244;475;CDI LOUVEIRA;1;1;0;False;;;;;;
791;244;475;CDI LOUVEIRA;2;1;0;False;;;;;;
792;244;475;CDI LOUVEIRA;3;1;0;False;;;;;;
793;457;354;CDD-Cebrasa;0;0;0;False;;;;;;
794;457;354;CDD-Cebrasa;1;0;0;False;;;;;;
795;457;354;CDD-Cebrasa;2;0;0;False;;;;;;
796;457;354;CDD-Cebrasa;3;0;0;False;;;;;;
797;457;354;CDD-Cebrasa;0;1;0;False;;;;;;
798;457;354;CDD-Cebrasa;1;1;0;False;;;;;;
799;457;354;CDD-Cebrasa;2;1;0;False;;;;;;
800;457;354;CDD-Cebrasa;3;1;0;False;;;;;;
801;240;346;CDL Camaçari;0;0;0;false;;;;;;
802;240;346;CDL Camaçari;1;0;0;false;;;;;;
803;240;346;CDL Camaçari;2;0;0;false;;;;;;
804;240;346;CDL Camaçari;3;0;0;false;;;;;;
805;240;346;CDL Camaçari;0;1;0;false;;;;;;
806;240;346;CDL Camaçari;1;1;0;false;;;;;;
807;240;346;CDL Camaçari;2;1;0;false;;;;;;
808;240;346;CDL Camaçari;3;1;0;false;;;;;;
809;201;352;CDD Aquiraz - AZ;0;0;0;false;;;;;;
810;201;352;CDD Aquiraz - AZ;1;0;0;false;;;;;;
811;201;352;CDD Aquiraz - AZ;2;0;0;false;;;;;;
812;201;352;CDD Aquiraz - AZ;3;0;0;false;;;;;;
813;201;352;CDD Aquiraz - AZ;0;1;0;false;;;;;;
814;201;352;CDD Aquiraz - AZ;1;1;0;false;;;;;;
815;201;352;CDD Aquiraz - AZ;2;1;0;false;;;;;;
816;201;352;CDD Aquiraz - AZ;3;1;0;false;;;;;;
817;242;368;CDD Teresina;0;0;0;false;;;;;;
818;242;368;CDD Teresina;1;0;0;false;;;;;;
819;242;368;CDD Teresina;2;0;0;false;;;;;;
820;242;368;CDD Teresina;3;0;0;false;;;;;;
821;242;368;CDD Teresina;0;1;0;false;;;;;;
822;242;368;CDD Teresina;1;1;0;false;;;;;;
823;242;368;CDD Teresina;2;1;0;false;;;;;;
824;242;368;CDD Teresina;3;1;0;false;;;;;;
825;187;36_old;(Desativado) CDD Rio de Janeiro - NR;0;0;0;false;;;;;;
826;187;36_old;(Desativado) CDD Rio de Janeiro - NR;1;0;0;false;;;;;;
827;187;36_old;(Desativado) CDD Rio de Janeiro - NR;2;0;0;false;;;;;;
828;187;36_old;(Desativado) CDD Rio de Janeiro - NR;3;0;0;false;;;;;;
829;187;36_old;(Desativado) CDD Rio de Janeiro - NR;0;1;0;false;;;;;;
830;187;36_old;(Desativado) CDD Rio de Janeiro - NR;1;1;0;false;;;;;;
831;187;36_old;(Desativado) CDD Rio de Janeiro - NR;2;1;0;false;;;;;;
832;187;36_old;(Desativado) CDD Rio de Janeiro - NR;3;1;0;false;;;;;;
833;362;19;CD Tucuman;0;2;0;False;;;;;;
834;362;19;CD Tucuman;1;2;0;False;;;;;;
835;362;19;CD Tucuman;2;2;0;False;;;;;;
836;362;19;CD Tucuman;3;2;0;False;;;;;;
837;362;19;CD Tucuman;0;3;1;True;;;;;;
838;362;19;CD Tucuman;1;3;1;True;;;;;;
839;362;19;CD Tucuman;2;3;1;True;;;;;;
840;362;19;CD Tucuman;3;3;1;True;;;;;;
841;362;19;CD Tucuman;0;4;0;False;;;;;;
842;362;19;CD Tucuman;1;4;0;False;;;;;;
843;362;19;CD Tucuman;2;4;0;False;;;;;;
844;362;19;CD Tucuman;3;4;0;False;;;;;;
845;389;8;CD Rosario;0;2;0;False;;;;;;
846;389;8;CD Rosario;1;2;0;False;;;;;;
847;389;8;CD Rosario;2;2;0;False;;;;;;
848;389;8;CD Rosario;3;2;0;False;;;;;;
849;389;8;CD Rosario;0;3;1;True;;;;;;
850;389;8;CD Rosario;1;3;1;True;;;;;;
851;389;8;CD Rosario;2;3;1;True;;;;;;
852;389;8;CD Rosario;3;3;1;True;;;;;;
853;389;8;CD Rosario;0;4;0;False;;;;;;
854;389;8;CD Rosario;1;4;0;False;;;;;;
855;389;8;CD Rosario;2;4;0;False;;;;;;
856;389;8;CD Rosario;3;4;0;False;;;;;;
857;393;21;CD Rosario II;0;2;0;False;;;;;;
858;393;21;CD Rosario II;1;2;0;False;;;;;;
859;393;21;CD Rosario II;2;2;0;False;;;;;;
860;393;21;CD Rosario II;3;2;0;False;;;;;;
861;393;21;CD Rosario II;0;3;1;True;;;;;;
862;393;21;CD Rosario II;1;3;1;True;;;;;;
863;393;21;CD Rosario II;2;3;1;True;;;;;;
864;393;21;CD Rosario II;3;3;1;True;;;;;;
865;393;21;CD Rosario II;0;4;0;False;;;;;;
866;393;21;CD Rosario II;1;4;0;False;;;;;;
867;393;21;CD Rosario II;2;4;0;False;;;;;;
868;393;21;CD Rosario II;3;4;0;False;;;;;;
869;392;11;CD Neuquen;0;2;0;False;;;;;;
870;392;11;CD Neuquen;1;2;0;False;;;;;;
871;392;11;CD Neuquen;2;2;0;False;;;;;;
872;392;11;CD Neuquen;3;2;0;False;;;;;;
873;392;11;CD Neuquen;0;3;1;True;;;;;;
874;392;11;CD Neuquen;1;3;1;True;;;;;;
875;392;11;CD Neuquen;2;3;1;True;;;;;;
876;392;11;CD Neuquen;3;3;1;True;;;;;;
877;392;11;CD Neuquen;0;4;0;False;;;;;;
878;392;11;CD Neuquen;1;4;0;False;;;;;;
879;392;11;CD Neuquen;2;4;0;False;;;;;;
880;392;11;CD Neuquen;3;4;0;False;;;;;;
881;364;30;CD Santos Lugares;0;2;0;False;;;;;;
882;364;30;CD Santos Lugares;1;2;0;False;;;;;;
883;364;30;CD Santos Lugares;2;2;0;False;;;;;;
884;364;30;CD Santos Lugares;3;2;0;False;;;;;;
885;364;30;CD Santos Lugares;0;3;1;True;;;;;;
886;364;30;CD Santos Lugares;1;3;1;True;;;;;;
887;364;30;CD Santos Lugares;2;3;1;True;;;;;;
888;364;30;CD Santos Lugares;3;3;1;True;;;;;;
889;364;30;CD Santos Lugares;0;4;0;False;;;;;;
890;364;30;CD Santos Lugares;1;4;0;False;;;;;;
891;364;30;CD Santos Lugares;2;4;0;False;;;;;;
892;364;30;CD Santos Lugares;3;4;0;False;;;;;;
893;388;20;CD Santa Fe;0;2;0;False;;;;;;
894;388;20;CD Santa Fe;1;2;0;False;;;;;;
895;388;20;CD Santa Fe;2;2;0;False;;;;;;
896;388;20;CD Santa Fe;3;2;0;False;;;;;;
897;388;20;CD Santa Fe;0;3;1;True;;;;;;
898;388;20;CD Santa Fe;1;3;1;True;;;;;;
899;388;20;CD Santa Fe;2;3;1;True;;;;;;
900;388;20;CD Santa Fe;3;3;1;True;;;;;;
901;388;20;CD Santa Fe;0;4;0;False;;;;;;
902;388;20;CD Santa Fe;1;4;0;False;;;;;;
903;388;20;CD Santa Fe;2;4;0;False;;;;;;
904;388;20;CD Santa Fe;3;4;0;False;;;;;;
905;398;546;CDD-Olinda;0;2;1;True;;;;;;
906;398;546;CDD-Olinda;1;2;1;false;;;;;;
907;398;546;CDD-Olinda;2;2;1;false;;;;;;
908;398;546;CDD-Olinda;3;2;1;True;;;;;;
909;398;546;CDD-Olinda;0;3;0;true;;;;;;
910;398;546;CDD-Olinda;1;3;0;False;;;;;;
911;398;546;CDD-Olinda;2;3;0;False;;;;;;
912;398;546;CDD-Olinda;3;3;0;False;;;;;;
913;398;546;CDD-Olinda;0;4;0;true;;;;;;
914;398;546;CDD-Olinda;1;4;0;False;;;;;;
915;398;546;CDD-Olinda;2;4;0;False;;;;;;
